scontrino_id,vendita_id,cassa_id,prodotto_id,quantità,prezzo_unitario,totale,giorno,ora,metodo_pagamento
0b26b7a3-b625-408c-9382-e2ebd32fdaae,fb5fe991-7d67-4c94-82db-7aa94e370e9e,CASSA_01,3120,3,5.43,16.29,2026-01-31,08:55:37,contanti
0b26b7a3-b625-408c-9382-e2ebd32fdaae,7faac5ba-91e6-47a6-92a4-04e9f78451af,CASSA_01,4969,3,5.23,15.69,2026-01-31,08:55:38,contanti
0b26b7a3-b625-408c-9382-e2ebd32fdaae,c387e4de-9fa2-4c19-a86b-100abdaaa812,CASSA_01,2132,3,5.03,15.09,2026-01-31,08:55:39,contanti
0b26b7a3-b625-408c-9382-e2ebd32fdaae,fbc561ba-3ef8-4ccf-a470-46982fcf9c28,CASSA_01,1512,5,7.41,37.05,2026-01-31,08:55:40,contanti
0b26b7a3-b625-408c-9382-e2ebd32fdaae,354d9826-90bc-4541-88d8-052ea8a83661,CASSA_01,4583,1,1.85,1.85,2026-01-31,08:55:41,contanti
0b26b7a3-b625-408c-9382-e2ebd32fdaae,dcd48aff-d857-49d1-ae06-1fba0f03123a,CASSA_01,4042,1,5.87,5.87,2026-01-31,08:55:42,contanti
0b26b7a3-b625-408c-9382-e2ebd32fdaae,296f8f88-22d6-472e-856a-4637a803953c,CASSA_01,2355,2,2.52,5.04,2026-01-31,08:55:43,contanti
0b26b7a3-b625-408c-9382-e2ebd32fdaae,22d58422-f03c-4c8a-b17b-af256678d496,CASSA_01,4785,2,1.96,3.92,2026-01-31,08:55:44,contanti
0b26b7a3-b625-408c-9382-e2ebd32fdaae,777e1a69-7b43-4416-998c-b0f4154d7de1,CASSA_01,1020,4,2.56,10.24,2026-01-31,08:55:45,contanti
0b26b7a3-b625-408c-9382-e2ebd32fdaae,4a0ca247-ed35-4058-934d-89a396778b30,CASSA_01,2089,1,6.07,6.07,2026-01-31,08:55:46,contanti
0b26b7a3-b625-408c-9382-e2ebd32fdaae,c7e29bda-9376-4089-a62d-fb75d05919c6,CASSA_01,809,5,4.94,24.7,2026-01-31,08:55:47,contanti
0b26b7a3-b625-408c-9382-e2ebd32fdaae,898e24c3-7c5e-4f82-97f9-5a01be674bff,CASSA_01,1248,5,1.5,7.5,2026-01-31,08:55:48,contanti
0b26b7a3-b625-408c-9382-e2ebd32fdaae,43322e03-d09f-4232-b98b-15d7483d7a90,CASSA_01,3160,2,4.37,8.74,2026-01-31,08:55:49,contanti
0b26b7a3-b625-408c-9382-e2ebd32fdaae,0616949f-1a0e-43b3-9680-1e18d7c0cb68,CASSA_01,916,5,4.43,22.15,2026-01-31,08:55:50,contanti
4fa12009-8108-4cb4-96ff-3fa02dd0b533,74d42fd5-45fc-42f7-8372-93ade183aad7,CASSA_01,2068,1,1.97,1.97,2026-01-31,10:17:20,contanti
4fa12009-8108-4cb4-96ff-3fa02dd0b533,1a1fd092-6c1b-4043-96ac-57e5ab7fe035,CASSA_01,3555,2,9.19,18.38,2026-01-31,10:17:21,contanti
4fa12009-8108-4cb4-96ff-3fa02dd0b533,7fba5253-14c3-495d-8609-6e01ba3c8e91,CASSA_01,3624,2,1.12,2.24,2026-01-31,10:17:22,contanti
4fa12009-8108-4cb4-96ff-3fa02dd0b533,b6388bbb-a8ac-4363-9a87-1d93480f7e3c,CASSA_01,4734,2,2.34,4.68,2026-01-31,10:17:23,contanti
4fa12009-8108-4cb4-96ff-3fa02dd0b533,6e8a206c-e0d1-43ac-9b46-5b23913ee96f,CASSA_01,2328,1,3.23,3.23,2026-01-31,10:17:24,contanti
4fa12009-8108-4cb4-96ff-3fa02dd0b533,13821918-8988-4bc5-b96c-da0a773178e3,CASSA_01,3736,4,1.76,7.04,2026-01-31,10:17:25,contanti
4fa12009-8108-4cb4-96ff-3fa02dd0b533,c9edf607-205d-4be9-ad1d-a946baf3e05b,CASSA_01,184,2,1.57,3.14,2026-01-31,10:17:26,contanti
4fa12009-8108-4cb4-96ff-3fa02dd0b533,45491fe0-20c0-4a3f-9c40-fdd7bec19903,CASSA_01,2237,3,1.75,5.25,2026-01-31,10:17:27,contanti
4fa12009-8108-4cb4-96ff-3fa02dd0b533,5b41e858-9331-4224-9eb7-f115c07014b8,CASSA_01,3310,5,3.29,16.45,2026-01-31,10:17:28,contanti
4fa12009-8108-4cb4-96ff-3fa02dd0b533,0b305c03-cc5b-4385-8742-7538b2cac88e,CASSA_01,2535,4,3.56,14.24,2026-01-31,10:17:29,contanti
4fa12009-8108-4cb4-96ff-3fa02dd0b533,15f0f9c5-aece-4e41-84e1-c92c4c1ca35b,CASSA_01,1842,5,1.67,8.35,2026-01-31,10:17:30,contanti
4fa12009-8108-4cb4-96ff-3fa02dd0b533,d214fa20-4624-429a-8928-91118a1ee4b6,CASSA_01,2485,1,2.88,2.88,2026-01-31,10:17:31,contanti
4fa12009-8108-4cb4-96ff-3fa02dd0b533,d5e532bd-2e87-4b85-9c0b-a7d82ec042b8,CASSA_01,4324,3,2.02,6.06,2026-01-31,10:17:32,contanti
4fa12009-8108-4cb4-96ff-3fa02dd0b533,7d4f5135-48d0-45f8-b0dc-b373edbff169,CASSA_01,1528,2,1.3,2.6,2026-01-31,10:17:33,contanti
4fa12009-8108-4cb4-96ff-3fa02dd0b533,2c3613a4-7ce7-4843-9cb6-81422e1c9290,CASSA_01,4442,1,4.9,4.9,2026-01-31,10:17:34,contanti
4fa12009-8108-4cb4-96ff-3fa02dd0b533,5648c132-5cbb-4a12-a9c9-5d772be78547,CASSA_01,920,5,7.74,38.7,2026-01-31,10:17:35,contanti
4fa12009-8108-4cb4-96ff-3fa02dd0b533,0e096cff-e83a-459c-833b-0cb0a67b4706,CASSA_01,2110,5,2.15,10.75,2026-01-31,10:17:36,contanti
4fa12009-8108-4cb4-96ff-3fa02dd0b533,7633a60a-0d8c-41e3-ae79-a43c90048ede,CASSA_01,3613,2,13.01,26.02,2026-01-31,10:17:37,contanti
4fa12009-8108-4cb4-96ff-3fa02dd0b533,aae08015-fb6e-4d33-9e48-3bac3bde7788,CASSA_01,1433,3,8.46,25.38,2026-01-31,10:17:38,contanti
4fa12009-8108-4cb4-96ff-3fa02dd0b533,2d85f52a-40f0-44a0-8e0d-8685b5b79529,CASSA_01,2189,2,6.34,12.68,2026-01-31,10:17:39,contanti
4fa12009-8108-4cb4-96ff-3fa02dd0b533,008e0d22-aff7-4086-a7f6-c192a647cc7f,CASSA_01,364,2,6.72,13.44,2026-01-31,10:17:40,contanti
4fa12009-8108-4cb4-96ff-3fa02dd0b533,f44b1c5d-dc65-4131-bf09-2cb0d425af46,CASSA_01,3092,5,9.52,47.6,2026-01-31,10:17:41,contanti
4fa12009-8108-4cb4-96ff-3fa02dd0b533,ae9e9d32-0070-46e3-a765-0e0f0ad450fb,CASSA_01,3042,2,2.32,4.64,2026-01-31,10:17:42,contanti
0115cd05-448a-4c62-b537-5e7fb5ace193,b3f0b6df-ed95-4107-aed9-8b7f2e021700,CASSA_01,1273,3,2.59,7.77,2026-01-31,10:35:10,carta
0115cd05-448a-4c62-b537-5e7fb5ace193,1470ce3b-9eda-4bc8-a962-beaccfdd5db6,CASSA_01,4981,4,8.16,32.64,2026-01-31,10:35:11,carta
0115cd05-448a-4c62-b537-5e7fb5ace193,d75d7812-d739-432f-bc84-7c7ce23c49e7,CASSA_01,128,5,7.56,37.8,2026-01-31,10:35:12,carta
0115cd05-448a-4c62-b537-5e7fb5ace193,f7096ffb-c151-438d-befe-67785183755a,CASSA_01,2893,3,6.82,20.46,2026-01-31,10:35:13,carta
0115cd05-448a-4c62-b537-5e7fb5ace193,5a020384-3250-4e03-9340-9b02311ffd53,CASSA_01,3011,4,1.72,6.88,2026-01-31,10:35:14,carta
0115cd05-448a-4c62-b537-5e7fb5ace193,28a191de-f6d5-4124-bd3f-f79ebde7bda6,CASSA_01,3850,4,2.24,8.96,2026-01-31,10:35:15,carta
0115cd05-448a-4c62-b537-5e7fb5ace193,d19c6445-bdd7-4594-b6d0-6349fe21536b,CASSA_01,261,1,3.82,3.82,2026-01-31,10:35:16,carta
0115cd05-448a-4c62-b537-5e7fb5ace193,a4a2c5cc-361e-481b-bbcf-64cd7b5a649a,CASSA_01,4822,5,2.32,11.6,2026-01-31,10:35:17,carta
0115cd05-448a-4c62-b537-5e7fb5ace193,449d8015-285a-41a2-a77c-e3b69d8cc3ff,CASSA_01,3926,3,3.23,9.69,2026-01-31,10:35:18,carta
e08f0e93-8539-4c5c-90a8-0d8215740057,edf996f9-3306-4164-80ac-7ebc0d4d6b3c,CASSA_01,981,3,0.79,2.37,2026-01-31,10:33:48,contanti
e08f0e93-8539-4c5c-90a8-0d8215740057,55e53599-f053-4868-950f-28b8f861f1b3,CASSA_01,4912,5,0.73,3.65,2026-01-31,10:33:49,contanti
e08f0e93-8539-4c5c-90a8-0d8215740057,5ec6713c-ea7e-4287-9647-25529c677ba9,CASSA_01,3467,5,6.33,31.65,2026-01-31,10:33:50,contanti
e08f0e93-8539-4c5c-90a8-0d8215740057,a1246174-0906-48f8-99b1-18df56e3223f,CASSA_01,2745,1,3.67,3.67,2026-01-31,10:33:51,contanti
e08f0e93-8539-4c5c-90a8-0d8215740057,06de1e23-df97-4da7-ba57-65af9241baf2,CASSA_01,146,4,9.53,38.12,2026-01-31,10:33:52,contanti
e08f0e93-8539-4c5c-90a8-0d8215740057,09a2e9c6-7340-4b4c-a53d-6b4a0fe9163d,CASSA_01,864,4,5.14,20.56,2026-01-31,10:33:53,contanti
e08f0e93-8539-4c5c-90a8-0d8215740057,ba403d87-c634-46e4-ba41-55e107740c3d,CASSA_01,1539,3,4.54,13.62,2026-01-31,10:33:54,contanti
e08f0e93-8539-4c5c-90a8-0d8215740057,abaff3f2-e804-4bdb-8f79-3ff46699206d,CASSA_01,985,3,2.89,8.67,2026-01-31,10:33:55,contanti
e08f0e93-8539-4c5c-90a8-0d8215740057,57b2d12d-9e6b-46ce-90fb-ac7b4dfea04a,CASSA_01,4436,1,3.58,3.58,2026-01-31,10:33:56,contanti
e08f0e93-8539-4c5c-90a8-0d8215740057,a0e273cb-c4b3-4c78-8b34-4565b7ee1aeb,CASSA_01,4144,5,0.69,3.45,2026-01-31,10:33:57,contanti
e08f0e93-8539-4c5c-90a8-0d8215740057,824b22bd-6b28-45f2-bc22-284ff2638a79,CASSA_01,4131,2,12.06,24.12,2026-01-31,10:33:58,contanti
e08f0e93-8539-4c5c-90a8-0d8215740057,64e1647e-3861-48ad-8a61-59b5e10883d1,CASSA_01,867,2,6.44,12.88,2026-01-31,10:33:59,contanti
e08f0e93-8539-4c5c-90a8-0d8215740057,58dd9e5a-ec23-4ab3-910e-7466354cf4f6,CASSA_01,2327,2,6.68,13.36,2026-01-31,10:34:00,contanti
e08f0e93-8539-4c5c-90a8-0d8215740057,51c3715e-0291-4b5f-9763-4d1247bb9c4c,CASSA_01,2861,5,7.04,35.2,2026-01-31,10:34:01,contanti
e08f0e93-8539-4c5c-90a8-0d8215740057,8455161a-5f6c-4026-96c9-58875b5439b3,CASSA_01,4688,1,5.7,5.7,2026-01-31,10:34:02,contanti
e08f0e93-8539-4c5c-90a8-0d8215740057,65c334b5-1e21-4433-a031-1187186aa297,CASSA_01,2530,1,2.96,2.96,2026-01-31,10:34:03,contanti
3df0b1ef-da66-4e4f-b929-37e0a6b70b90,f231ae24-381b-4fd5-90c6-e973009cdc23,CASSA_01,1073,4,4.39,17.56,2026-01-31,09:12:38,carta
3df0b1ef-da66-4e4f-b929-37e0a6b70b90,d204eb2f-0403-467e-a922-1b5efe17e5c7,CASSA_01,2533,3,6.06,18.18,2026-01-31,09:12:39,carta
3df0b1ef-da66-4e4f-b929-37e0a6b70b90,c6def812-ea27-41a8-9c3a-ede6ca5a8f10,CASSA_01,424,4,5.87,23.48,2026-01-31,09:12:40,carta
3df0b1ef-da66-4e4f-b929-37e0a6b70b90,a36ce2fd-c220-484e-880b-25cc0cb5d771,CASSA_01,1318,3,1.17,3.51,2026-01-31,09:12:41,carta
3df0b1ef-da66-4e4f-b929-37e0a6b70b90,bab099d9-6611-4306-9590-0b613bf8d31a,CASSA_01,2760,5,9.35,46.75,2026-01-31,09:12:42,carta
3df0b1ef-da66-4e4f-b929-37e0a6b70b90,4adbd7fd-6be2-4472-a15c-c661871fae06,CASSA_01,2255,1,2.31,2.31,2026-01-31,09:12:43,carta
3df0b1ef-da66-4e4f-b929-37e0a6b70b90,bd36d65a-668b-4e13-b1c4-e6f310e78bee,CASSA_01,4621,4,1.13,4.52,2026-01-31,09:12:44,carta
3df0b1ef-da66-4e4f-b929-37e0a6b70b90,977f739e-49cc-4061-8b67-123cd05b4677,CASSA_01,1316,5,3.33,16.65,2026-01-31,09:12:45,carta
3df0b1ef-da66-4e4f-b929-37e0a6b70b90,abf1e1ec-b284-46b9-875a-13bdfe860ee7,CASSA_01,4195,1,2.6,2.6,2026-01-31,09:12:46,carta
3df0b1ef-da66-4e4f-b929-37e0a6b70b90,3300a721-433b-4b01-9b3e-0fda1a246290,CASSA_01,2492,1,3.85,3.85,2026-01-31,09:12:47,carta
3df0b1ef-da66-4e4f-b929-37e0a6b70b90,711b67be-b911-4ec4-b5b7-5359e5c0dc6f,CASSA_01,1312,2,0.79,1.58,2026-01-31,09:12:48,carta
3df0b1ef-da66-4e4f-b929-37e0a6b70b90,f0d28496-a04a-4094-b97f-de9a8a6e931e,CASSA_01,273,4,2.5,10.0,2026-01-31,09:12:49,carta
3df0b1ef-da66-4e4f-b929-37e0a6b70b90,d350057b-6297-49dd-83e0-e039879e21f6,CASSA_01,349,5,1.83,9.15,2026-01-31,09:12:50,carta
3df0b1ef-da66-4e4f-b929-37e0a6b70b90,8006e5e8-fe68-45a8-ac5f-5e4563fab0e3,CASSA_01,355,3,1.14,3.42,2026-01-31,09:12:51,carta
3df0b1ef-da66-4e4f-b929-37e0a6b70b90,9927c656-4a63-48c1-9775-3cd80c8c7fa6,CASSA_01,2179,4,2.43,9.72,2026-01-31,09:12:52,carta
8f819133-010e-4172-bf42-6b0a42c81d3d,68964526-3e87-4d54-9c25-c6e372765ab7,CASSA_01,3675,1,5.74,5.74,2026-01-31,09:46:06,carta
8f819133-010e-4172-bf42-6b0a42c81d3d,e97b1499-d55c-4daf-aa4f-ababa12f8040,CASSA_01,2180,3,1.43,4.29,2026-01-31,09:46:07,carta
8f819133-010e-4172-bf42-6b0a42c81d3d,05cf5078-a4c4-45ea-b2fc-7287bd3bcca1,CASSA_01,2094,1,4.76,4.76,2026-01-31,09:46:08,carta
8f819133-010e-4172-bf42-6b0a42c81d3d,7d649849-4508-4d98-b272-f6701f61b08b,CASSA_01,3846,4,6.27,25.08,2026-01-31,09:46:09,carta
8f819133-010e-4172-bf42-6b0a42c81d3d,61bb25e8-8728-4f65-bdc2-9668bb94286a,CASSA_01,3092,2,9.52,19.04,2026-01-31,09:46:10,carta
8f819133-010e-4172-bf42-6b0a42c81d3d,39779c07-6334-4db4-82b4-82bdfec4e4f6,CASSA_01,545,4,6.44,25.76,2026-01-31,09:46:11,carta
8f819133-010e-4172-bf42-6b0a42c81d3d,9f6b370f-6f94-492b-b0f1-fa1715c03091,CASSA_01,79,5,3.07,15.35,2026-01-31,09:46:12,carta
8f819133-010e-4172-bf42-6b0a42c81d3d,64efdb85-e4d7-417b-958f-044b3208112c,CASSA_01,4429,1,6.45,6.45,2026-01-31,09:46:13,carta
8f819133-010e-4172-bf42-6b0a42c81d3d,6f2ba3b0-a7fe-4181-8054-748345a3aca7,CASSA_01,2531,3,8.6,25.8,2026-01-31,09:46:14,carta
8f819133-010e-4172-bf42-6b0a42c81d3d,a3f71a6d-476f-4d39-addf-b47fe7a0c05e,CASSA_01,3958,4,4.18,16.72,2026-01-31,09:46:15,carta
8f819133-010e-4172-bf42-6b0a42c81d3d,62c52a31-5d76-4d60-acf3-c353874f4b2b,CASSA_01,1610,2,3.4,6.8,2026-01-31,09:46:16,carta
8f819133-010e-4172-bf42-6b0a42c81d3d,b32d90ec-5564-40f3-aa1f-8855654b7648,CASSA_01,4914,4,3.0,12.0,2026-01-31,09:46:17,carta
8f819133-010e-4172-bf42-6b0a42c81d3d,898066f5-de0b-4e1e-adad-2097c6ad8556,CASSA_01,1537,5,2.53,12.65,2026-01-31,09:46:18,carta
8f819133-010e-4172-bf42-6b0a42c81d3d,954f7eb5-893f-4b47-8a99-dbabe5506173,CASSA_01,1790,4,1.53,6.12,2026-01-31,09:46:19,carta
8f819133-010e-4172-bf42-6b0a42c81d3d,8ae0ff45-538b-4056-9ab0-74139398de7e,CASSA_01,4050,2,2.02,4.04,2026-01-31,09:46:20,carta
801096c3-29e5-4c29-b2a1-9c7f7ac52043,df83550d-4349-4720-aa81-ce78802055f0,CASSA_01,3059,3,2.06,6.18,2026-01-31,10:11:47,contanti
801096c3-29e5-4c29-b2a1-9c7f7ac52043,54e95021-631c-40de-a336-bbc3701beebb,CASSA_01,4751,3,4.32,12.96,2026-01-31,10:11:48,contanti
801096c3-29e5-4c29-b2a1-9c7f7ac52043,d0c6b9c1-3e8b-465b-8903-b7f3a9dcad18,CASSA_01,4513,5,10.73,53.65,2026-01-31,10:11:49,contanti
801096c3-29e5-4c29-b2a1-9c7f7ac52043,d7d681ab-ee37-4a1c-8b4f-69600691814f,CASSA_01,3810,5,8.36,41.8,2026-01-31,10:11:50,contanti
801096c3-29e5-4c29-b2a1-9c7f7ac52043,46550ab2-07bf-43b5-b5de-d7ef79892a10,CASSA_01,2135,1,3.89,3.89,2026-01-31,10:11:51,contanti
c90f0253-f7ba-46cc-8c00-1eb243766ff3,5881b2bf-0b90-4cef-9047-33fe888a812f,CASSA_01,1339,1,3.41,3.41,2026-01-31,10:46:36,carta
c90f0253-f7ba-46cc-8c00-1eb243766ff3,e972ed39-331e-473b-9870-f3e97bebc57e,CASSA_01,441,1,1.63,1.63,2026-01-31,10:46:37,carta
c90f0253-f7ba-46cc-8c00-1eb243766ff3,ddf6ac1f-8212-4f7f-98ed-31724376d1dd,CASSA_01,211,2,8.68,17.36,2026-01-31,10:46:38,carta
c90f0253-f7ba-46cc-8c00-1eb243766ff3,9cdd797c-9db6-4487-af7e-3cb4f8348ea9,CASSA_01,4589,3,6.16,18.48,2026-01-31,10:46:39,carta
c90f0253-f7ba-46cc-8c00-1eb243766ff3,5331573e-5743-4718-9c04-2f81694b3789,CASSA_01,2782,4,2.1,8.4,2026-01-31,10:46:40,carta
c90f0253-f7ba-46cc-8c00-1eb243766ff3,a90d8a2d-d818-4993-8701-a5e722503ee2,CASSA_01,4245,4,4.64,18.56,2026-01-31,10:46:41,carta
c90f0253-f7ba-46cc-8c00-1eb243766ff3,0a2590cf-d16c-40fe-a494-665f804ebc68,CASSA_01,568,2,3.09,6.18,2026-01-31,10:46:42,carta
c90f0253-f7ba-46cc-8c00-1eb243766ff3,12b43d1d-1533-420f-9cdf-30476f76e8ae,CASSA_01,2148,4,3.19,12.76,2026-01-31,10:46:43,carta
42d010c1-f593-4f79-a7c8-1847dc26dd61,55d5f174-710e-43ce-85c8-8701dde57ef8,CASSA_01,2365,2,1.87,3.74,2026-01-31,10:35:04,contanti
42d010c1-f593-4f79-a7c8-1847dc26dd61,5acbbd8c-e8b2-4d53-a3ed-59b3b4017352,CASSA_01,4509,5,9.93,49.65,2026-01-31,10:35:05,contanti
42d010c1-f593-4f79-a7c8-1847dc26dd61,620c3e2c-eefa-4d8b-8c36-5ef3f196a283,CASSA_01,4697,1,4.46,4.46,2026-01-31,10:35:06,contanti
42d010c1-f593-4f79-a7c8-1847dc26dd61,6d1c511f-32f3-4a68-94e3-eaa847d8c0f0,CASSA_01,2081,4,2.35,9.4,2026-01-31,10:35:07,contanti
42d010c1-f593-4f79-a7c8-1847dc26dd61,2fbe3ba0-e24b-42ba-9795-f56088d54779,CASSA_01,1153,1,1.97,1.97,2026-01-31,10:35:08,contanti
42d010c1-f593-4f79-a7c8-1847dc26dd61,8924f545-5ba6-4ac6-bf86-bb87662752ab,CASSA_01,4956,3,2.97,8.91,2026-01-31,10:35:09,contanti
42d010c1-f593-4f79-a7c8-1847dc26dd61,0aeeec97-2362-4dc4-92c7-a74a704e19e4,CASSA_01,4252,4,4.53,18.12,2026-01-31,10:35:10,contanti
42d010c1-f593-4f79-a7c8-1847dc26dd61,cba8e324-3273-4b9c-9d22-c84dc72dabce,CASSA_01,2404,5,0.99,4.95,2026-01-31,10:35:11,contanti
42d010c1-f593-4f79-a7c8-1847dc26dd61,f0adb6a2-05d8-4d90-9788-e40846392c3b,CASSA_01,784,3,2.62,7.86,2026-01-31,10:35:12,contanti
42d010c1-f593-4f79-a7c8-1847dc26dd61,388af4f8-f3fa-4e90-874d-84cdd7934d6f,CASSA_01,3927,3,1.43,4.29,2026-01-31,10:35:13,contanti
42d010c1-f593-4f79-a7c8-1847dc26dd61,6206ad53-aca8-4649-a30c-8872dad11157,CASSA_01,4453,4,5.12,20.48,2026-01-31,10:35:14,contanti
42d010c1-f593-4f79-a7c8-1847dc26dd61,1ff21f9a-887c-4b48-a532-d33a14c6fe6f,CASSA_01,3754,3,6.37,19.11,2026-01-31,10:35:15,contanti
42d010c1-f593-4f79-a7c8-1847dc26dd61,d9074355-1680-41a4-9c5f-77905e52b8b0,CASSA_01,1105,4,2.15,8.6,2026-01-31,10:35:16,contanti
42d010c1-f593-4f79-a7c8-1847dc26dd61,3f0f365c-d76f-465e-b352-126f6fec782e,CASSA_01,2238,1,0.79,0.79,2026-01-31,10:35:17,contanti
42d010c1-f593-4f79-a7c8-1847dc26dd61,fff4a7eb-c956-48d4-93bc-bf863e31f13f,CASSA_01,4224,1,8.26,8.26,2026-01-31,10:35:18,contanti
42d010c1-f593-4f79-a7c8-1847dc26dd61,0548c43d-4ae5-4caa-b37c-0ccf25b053f6,CASSA_01,2453,4,2.06,8.24,2026-01-31,10:35:19,contanti
26be023f-2db7-4a87-865c-bd333b26f0e5,084e9f85-4d7d-408d-b8f1-7d257b956776,CASSA_01,73,2,9.36,18.72,2026-01-31,10:19:27,carta
26be023f-2db7-4a87-865c-bd333b26f0e5,05446bb9-376f-4840-b412-f9d96fd363ba,CASSA_01,3137,4,1.62,6.48,2026-01-31,10:19:28,carta
26be023f-2db7-4a87-865c-bd333b26f0e5,3c4ab30f-025f-44a0-8a18-12c66d4ed69a,CASSA_01,1087,2,1.64,3.28,2026-01-31,10:19:29,carta
26be023f-2db7-4a87-865c-bd333b26f0e5,4b30b656-003c-44a6-b527-fdf802148c0e,CASSA_01,819,3,2.6,7.8,2026-01-31,10:19:30,carta
26be023f-2db7-4a87-865c-bd333b26f0e5,4bacc9db-4162-4103-a247-e9336b7b7d5b,CASSA_01,3751,4,4.25,17.0,2026-01-31,10:19:31,carta
26be023f-2db7-4a87-865c-bd333b26f0e5,1760f58d-2edc-4ee2-a62e-970666e6f9c0,CASSA_01,4145,1,1.43,1.43,2026-01-31,10:19:32,carta
26be023f-2db7-4a87-865c-bd333b26f0e5,0024ae77-b88e-4c88-8a10-1ea1bdd7084b,CASSA_01,4146,4,8.1,32.4,2026-01-31,10:19:33,carta
26be023f-2db7-4a87-865c-bd333b26f0e5,e1dc7908-8b3e-4e61-a7ab-3215b15b4ae8,CASSA_01,3947,1,3.2,3.2,2026-01-31,10:19:34,carta
26be023f-2db7-4a87-865c-bd333b26f0e5,1297954e-0013-4bf5-a5f3-016a49446714,CASSA_01,2476,3,4.29,12.87,2026-01-31,10:19:35,carta
26be023f-2db7-4a87-865c-bd333b26f0e5,15fd5ccf-ae5b-4ddf-b9b7-86875e5e9796,CASSA_01,3612,5,3.87,19.35,2026-01-31,10:19:36,carta
26be023f-2db7-4a87-865c-bd333b26f0e5,f587ac9e-af4f-409e-a709-59ac1f2cd9fd,CASSA_01,4968,5,8.0,40.0,2026-01-31,10:19:37,carta
26be023f-2db7-4a87-865c-bd333b26f0e5,87d3e6e9-648e-4976-9339-14c92d135896,CASSA_01,3400,3,12.83,38.49,2026-01-31,10:19:38,carta
26be023f-2db7-4a87-865c-bd333b26f0e5,873a8c05-c4cd-40ff-a561-d2964c7d7969,CASSA_01,4846,3,0.62,1.86,2026-01-31,10:19:39,carta
26be023f-2db7-4a87-865c-bd333b26f0e5,4be7830c-68fb-423a-a499-5613fda94510,CASSA_01,2449,5,3.12,15.6,2026-01-31,10:19:40,carta
26be023f-2db7-4a87-865c-bd333b26f0e5,18315c6f-8cd1-4503-b940-264d5bc83c69,CASSA_01,4726,5,6.01,30.05,2026-01-31,10:19:41,carta
26be023f-2db7-4a87-865c-bd333b26f0e5,39bc1a9d-e358-4556-b4c9-9e1bc8668388,CASSA_01,4985,3,3.99,11.97,2026-01-31,10:19:42,carta
26be023f-2db7-4a87-865c-bd333b26f0e5,5347712a-115c-492f-9081-71c1f83ee060,CASSA_01,1360,5,2.3,11.5,2026-01-31,10:19:43,carta
26be023f-2db7-4a87-865c-bd333b26f0e5,9dc64d03-8ad4-4b0a-a74b-88420ba99725,CASSA_01,1688,3,3.72,11.16,2026-01-31,10:19:44,carta
26be023f-2db7-4a87-865c-bd333b26f0e5,e1ac4a74-4de9-4b4e-a018-504bd49b5e0d,CASSA_01,4613,4,3.37,13.48,2026-01-31,10:19:45,carta
9117d387-0dae-4c9a-b723-e4650220e19f,a241e222-24b9-42cb-a1bd-5033cc967926,CASSA_01,995,4,2.78,11.12,2026-01-31,10:35:26,carta
9117d387-0dae-4c9a-b723-e4650220e19f,1dd758e4-728f-4d93-ad36-2324608ee503,CASSA_01,3542,4,5.53,22.12,2026-01-31,10:35:27,carta
9117d387-0dae-4c9a-b723-e4650220e19f,574cce94-6514-452c-9424-8e3006ea6c3a,CASSA_01,2682,5,3.34,16.7,2026-01-31,10:35:28,carta
9117d387-0dae-4c9a-b723-e4650220e19f,a849a529-6e1e-40bf-9d27-a089b8245f74,CASSA_01,1334,5,4.0,20.0,2026-01-31,10:35:29,carta
9117d387-0dae-4c9a-b723-e4650220e19f,82d945f1-fd9b-4b32-8708-5acba7bb76a6,CASSA_01,3833,5,4.47,22.35,2026-01-31,10:35:30,carta
9117d387-0dae-4c9a-b723-e4650220e19f,b25fea7d-d62b-4aef-aa08-1782c7db6a20,CASSA_01,4202,4,6.56,26.24,2026-01-31,10:35:31,carta
9117d387-0dae-4c9a-b723-e4650220e19f,aca7f57e-2278-49df-b761-003aae080cd8,CASSA_01,4749,1,5.03,5.03,2026-01-31,10:35:32,carta
9117d387-0dae-4c9a-b723-e4650220e19f,fb6edb6c-1f05-4a77-ae93-d72758eeb7d7,CASSA_01,4898,5,2.08,10.4,2026-01-31,10:35:33,carta
9117d387-0dae-4c9a-b723-e4650220e19f,7ed45cbe-2570-4ce1-b002-a4c7f748cbe1,CASSA_01,1612,4,4.87,19.48,2026-01-31,10:35:34,carta
9117d387-0dae-4c9a-b723-e4650220e19f,94d4f0b1-27c6-48fc-a9f4-972261b34eb8,CASSA_01,1522,2,2.57,5.14,2026-01-31,10:35:35,carta
9117d387-0dae-4c9a-b723-e4650220e19f,569ce080-77d4-4031-8ac3-1331207ac8f6,CASSA_01,1561,5,3.82,19.1,2026-01-31,10:35:36,carta
9117d387-0dae-4c9a-b723-e4650220e19f,21de7c85-6bc9-49e7-b997-6f87d1daf6b2,CASSA_01,3153,3,1.34,4.02,2026-01-31,10:35:37,carta
9117d387-0dae-4c9a-b723-e4650220e19f,17202926-1e47-4bd9-92e2-278d4ed942c7,CASSA_01,3894,4,7.28,29.12,2026-01-31,10:35:38,carta
9117d387-0dae-4c9a-b723-e4650220e19f,b6aab915-d371-444c-af25-c12f95ca6973,CASSA_01,237,4,1.95,7.8,2026-01-31,10:35:39,carta
